Segment,Year,Month,PPG_Item_No,No_of_Unique_Items,Absent_items,New_items,Period
Sharepacks,2019,01,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682053488']",16,set(),{'Item_9300682053488'},2019-01
Sharepacks,2019,02,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682053488']",16,set(),set(),2019-02
Sharepacks,2019,03,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682053488']",16,set(),set(),2019-03
Sharepacks,2019,04,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682053488']",16,set(),set(),2019-04
Sharepacks,2019,05,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682053488']",16,set(),set(),2019-05
Sharepacks,2019,06,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682053488']",16,set(),set(),2019-06
Sharepacks,2019,07,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682053488']",16,set(),set(),2019-07
Sharepacks,2019,08,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682053488']",16,set(),set(),2019-08
Sharepacks,2019,09,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682053488' 'Item_9300682056298']",17,set(),{'Item_9300682056298'},2019-09
Sharepacks,2019,10,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682056298' 'Item_9300682053488']",17,set(),set(),2019-10
Sharepacks,2019,11,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682056298' 'Item_9300682053488']",17,set(),set(),2019-11
Sharepacks,2019,12,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682056298' 'Item_9300682053488']",17,set(),set(),2019-12
Sharepacks,2020,01,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682056298' 'Item_9300682053488']",17,set(),set(),2020-01
Sharepacks,2020,02,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682056298' 'Item_9300682053488']",17,set(),set(),2020-02
Sharepacks,2020,03,"['Item_9300613112598' 'Item_9300682002820' 'Item_9300682003896'
 'Item_9300682007726' 'Item_9300682035613' 'Item_9300682035620'
 'Item_9300682035637' 'Item_9300682035651' 'Item_9300682036276'
 'Item_9300682036290' 'Item_9300682036313' 'Item_9300682042260'
 'Item_9300682042581' 'Item_9300682052306' 'Item_9300682052863'
 'Item_9300682056298' 'Item_9300682053488']",17,set(),set(),2020-03
Sugar,2017,04,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300682017428'
 'Item_9300682017466' 'Item_9300682022651' 'Item_9300682034081'
 'Item_9310449032885' 'Item_9300613111614' 'Item_9300613112406']",12,"{'Item_9300682042260', 'Item_9300682035620', 'Item_9300682003896', 'Item_9300682052863', 'Item_9300682007726', 'Item_9300613112598', 'Item_9300682036276', 'Item_9300682035637', 'Item_9300682035651', 'Item_9300682035613', 'Item_9300682052306', 'Item_9300682036290', 'Item_9300682053488', 'Item_9300682056298', 'Item_9300682036313', 'Item_9300682042581', 'Item_9300682002820'}","{'Item_9300682017466', 'Item_9300682022651', 'Item_9300613105460', 'Item_9300613110662', 'Item_9300613107723', 'Item_9310449032885', 'Item_9300613111614', 'Item_9300613107778', 'Item_9300682034081', 'Item_9300613105446', 'Item_9300682017428', 'Item_9300613112406'}",2017-04
Sugar,2017,05,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300613111614'
 'Item_9300613112406' 'Item_9300682017428' 'Item_9300682017466'
 'Item_9300682022651' 'Item_9300682034081' 'Item_9310449032885']",12,set(),set(),2017-05
Sugar,2017,06,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300613111614'
 'Item_9300613112406' 'Item_9300682017428' 'Item_9300682017466'
 'Item_9300682022651' 'Item_9300682034081' 'Item_9310449032885']",12,set(),set(),2017-06
Sugar,2017,07,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300613111614'
 'Item_9300613112406' 'Item_9300682017428' 'Item_9300682017466'
 'Item_9300682022651' 'Item_9300682034081' 'Item_9310449032885']",12,set(),set(),2017-07
Sugar,2017,08,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300613111614'
 'Item_9300613112406' 'Item_9300682017428' 'Item_9300682017466'
 'Item_9300682022651' 'Item_9300682034081' 'Item_9310449032885']",12,set(),set(),2017-08
Sugar,2017,09,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300613111614'
 'Item_9300613112406' 'Item_9300682017428' 'Item_9300682017466'
 'Item_9300682022651' 'Item_9300682034081' 'Item_9310449032885'
 'Item_9300613111621' 'Item_9300613113045']",14,set(),"{'Item_9300613113045', 'Item_9300613111621'}",2017-09
Sugar,2017,10,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300613111614'
 'Item_9300613111621' 'Item_9300613112406' 'Item_9300682017428'
 'Item_9300682017466' 'Item_9300682022651' 'Item_9300682034081'
 'Item_9310449032885' 'Item_9300613113045']",14,set(),set(),2017-10
Sugar,2017,11,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300613111614'
 'Item_9300613111621' 'Item_9300613112406' 'Item_9300682017428'
 'Item_9300682017466' 'Item_9300682022651' 'Item_9300682034081'
 'Item_9310449032885' 'Item_9300613113045']",14,set(),set(),2017-11
Sugar,2017,12,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300613111614'
 'Item_9300613111621' 'Item_9300613112406' 'Item_9300682017428'
 'Item_9300682017466' 'Item_9300682022651' 'Item_9300682034081'
 'Item_9310449032885' 'Item_9300613113045']",14,set(),set(),2017-12
Sugar,2018,01,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300613111614'
 'Item_9300613111621' 'Item_9300613112406' 'Item_9300682017428'
 'Item_9300682017466' 'Item_9300682022651' 'Item_9300682034081'
 'Item_9310449032885' 'Item_9300613113045']",14,set(),set(),2018-01
Sugar,2018,02,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300613111614'
 'Item_9300613111621' 'Item_9300613112406' 'Item_9300682017428'
 'Item_9300682017466' 'Item_9300682022651' 'Item_9300682034081'
 'Item_9310449032885' 'Item_9300613113045']",14,set(),set(),2018-02
Sugar,2018,03,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300613111614'
 'Item_9300613111621' 'Item_9300613112406' 'Item_9300682017428'
 'Item_9300682017466' 'Item_9300682022651' 'Item_9300682034081'
 'Item_9310449032885' 'Item_9300613113045']",14,set(),set(),2018-03
Sugar,2018,04,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613110662' 'Item_9300613111614'
 'Item_9300613111621' 'Item_9300613112406' 'Item_9300682017428'
 'Item_9300682017466' 'Item_9300682022651' 'Item_9300682034081'
 'Item_9310449032885' 'Item_9300613113045' 'Item_9300613113304']",15,set(),{'Item_9300613113304'},2018-04
Sugar,2018,05,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613111614' 'Item_9300613111621'
 'Item_9300613112406' 'Item_9300613113304' 'Item_9300682017428'
 'Item_9300682017466' 'Item_9300682022651' 'Item_9300682034081'
 'Item_9310449032885' 'Item_9300613113045' 'Item_9300613110662']",15,set(),set(),2018-05
Sugar,2018,06,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107723'
 'Item_9300613107778' 'Item_9300613111614' 'Item_9300613111621'
 'Item_9300613112406' 'Item_9300613113304' 'Item_9300682017428'
 'Item_9300682017466' 'Item_9300682022651' 'Item_9300682034081'
 'Item_9310449032885' 'Item_9300613113045']",14,{'Item_9300613110662'},set(),2018-06
Sugar,2018,07,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107778'
 'Item_9300613111614' 'Item_9300613111621' 'Item_9300613113304'
 'Item_9300682017428' 'Item_9300682017466' 'Item_9300682022651'
 'Item_9300682034081' 'Item_9310449032885' 'Item_9300613113045'
 'Item_9300613112406']",13,{'Item_9300613107723'},set(),2018-07
Sugar,2018,08,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107778'
 'Item_9300613111614' 'Item_9300613113304' 'Item_9300682034081'
 'Item_9310449032885' 'Item_9300613113045' 'Item_9300613110662'
 'Item_9300613111621' 'Item_9300613107723' 'Item_9300682017428'
 'Item_9300613112406' 'Item_9300682022651']",14,{'Item_9300682017466'},"{'Item_9300613107723', 'Item_9300613110662'}",2018-08
Sugar,2018,09,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107778'
 'Item_9300613111621' 'Item_9300613113045' 'Item_9300613113304'
 'Item_9300682022651' 'Item_9300682034081' 'Item_9310449032885'
 'Item_9300613110662' 'Item_9300613107723' 'Item_9300613111614']",12,"{'Item_9300682017428', 'Item_9300613112406'}",set(),2018-09
Sugar,2018,10,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107778'
 'Item_9300613111621' 'Item_9300613113045' 'Item_9300613113304'
 'Item_9300682034081' 'Item_9310449032885' 'Item_9300613111614']",9,"{'Item_9300613107723', 'Item_9300682022651', 'Item_9300613110662'}",set(),2018-10
Sugar,2018,11,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613113045'
 'Item_9300613113304' 'Item_9300682022651' 'Item_9300613107778'
 'Item_9310449032885' 'Item_9300613111621' 'Item_9300682017428']",9,"{'Item_9300613111614', 'Item_9300682034081'}","{'Item_9300682022651', 'Item_9300682017428'}",2018-11
Sugar,2018,12,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107778'
 'Item_9300613113045' 'Item_9300613113304' 'Item_9300613107723'
 'Item_9300682034081' 'Item_9300682017466']",8,"{'Item_9310449032885', 'Item_9300682022651', 'Item_9300682017428', 'Item_9300613111621'}","{'Item_9300682017466', 'Item_9300613107723', 'Item_9300682034081'}",2018-12
Sugar,2019,01,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107778'
 'Item_9300613111621' 'Item_9300613113045' 'Item_9300613113304'
 'Item_9300613107723' 'Item_9310449032885']",8,"{'Item_9300682017466', 'Item_9300682034081'}","{'Item_9310449032885', 'Item_9300613111621'}",2019-01
Sugar,2019,02,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613111614'
 'Item_9300613113045' 'Item_9300613113304' 'Item_9300613107778'
 'Item_9300682017428' 'Item_9300613114677' 'Item_9300613114431'
 'Item_9300613114448' 'Item_9300613114462' 'Item_9300613114479']",12,"{'Item_9300613107723', 'Item_9310449032885', 'Item_9300613111621'}","{'Item_9300613114431', 'Item_9300613114462', 'Item_9300613111614', 'Item_9300613114479', 'Item_9300613114448', 'Item_9300682017428', 'Item_9300613114677'}",2019-02
Sugar,2019,03,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613113045'
 'Item_9300613113304' 'Item_9300613114431' 'Item_9300613114448'
 'Item_9300613114462' 'Item_9300613114479' 'Item_9300613114677'
 'Item_9300613114714' 'Item_9300613107778' 'Item_9300682017428'
 'Item_9300682017466']",13,{'Item_9300613111614'},"{'Item_9300682017466', 'Item_9300613114714'}",2019-03
Sugar,2019,04,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613111621'
 'Item_9300613113045' 'Item_9300613113304' 'Item_9300613114431'
 'Item_9300613114448' 'Item_9300613114462' 'Item_9300613114479'
 'Item_9300613114677' 'Item_9300613114714' 'Item_9300682034081'
 'Item_9300613110662' 'Item_9300682022651' 'Item_9300613107778']",15,"{'Item_9300682017466', 'Item_9300682017428'}","{'Item_9300682022651', 'Item_9300613110662', 'Item_9300682034081', 'Item_9300613111621'}",2019-04
Sugar,2019,05,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613113045'
 'Item_9300613113304' 'Item_9300613114431' 'Item_9300613114448'
 'Item_9300613114462' 'Item_9300613114479' 'Item_9300613114677'
 'Item_9300613114714' 'Item_9300613107778' 'Item_9300613107723'
 'Item_9300682022651' 'Item_9310449032885' 'Item_9300682034081']",15,"{'Item_9300613110662', 'Item_9300613111621'}","{'Item_9300613107723', 'Item_9310449032885'}",2019-05
Sugar,2019,06,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107778'
 'Item_9300613113045' 'Item_9300613113304' 'Item_9300613114431'
 'Item_9300613114448' 'Item_9300613114462' 'Item_9300613114479'
 'Item_9300613114677' 'Item_9300613114714' 'Item_9300682022651'
 'Item_9300682034081' 'Item_9300682017466' 'Item_9300682017428']",15,"{'Item_9300613107723', 'Item_9310449032885'}","{'Item_9300682017466', 'Item_9300682017428'}",2019-06
Sugar,2019,07,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107778'
 'Item_9300613113045' 'Item_9300613113304' 'Item_9300613114431'
 'Item_9300613114448' 'Item_9300613114462' 'Item_9300613114479'
 'Item_9300613114677' 'Item_9300613114714' 'Item_9300682034081'
 'Item_9310449032885']",13,"{'Item_9300682017466', 'Item_9300682022651', 'Item_9300682017428'}",{'Item_9310449032885'},2019-07
Sugar,2019,08,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613113045'
 'Item_9300613113304' 'Item_9300613114431' 'Item_9300613114448'
 'Item_9300613114462' 'Item_9300613114479' 'Item_9300613114677'
 'Item_9300613114714' 'Item_9300682034081' 'Item_9300613114547'
 'Item_9310449032885' 'Item_9300682017428']",14,{'Item_9300613107778'},"{'Item_9300613114547', 'Item_9300682017428'}",2019-08
Sugar,2019,09,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107778'
 'Item_9300613113045' 'Item_9300613113304' 'Item_9300613114431'
 'Item_9300613114448' 'Item_9300613114462' 'Item_9300613114479'
 'Item_9300613114547' 'Item_9300613114677' 'Item_9300613114714'
 'Item_9300682017466' 'Item_9300682034081' 'Item_9300682017428']",15,{'Item_9310449032885'},"{'Item_9300682017466', 'Item_9300613107778'}",2019-09
Sugar,2019,10,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613113045'
 'Item_9300613113304' 'Item_9300613114431' 'Item_9300613114448'
 'Item_9300613114462' 'Item_9300613114479' 'Item_9300613114547'
 'Item_9300613114677' 'Item_9300613114714' 'Item_9300682034081'
 'Item_9300682017428']",13,"{'Item_9300682017466', 'Item_9300613107778'}",set(),2019-10
Sugar,2019,11,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613107778'
 'Item_9300613113045' 'Item_9300613113304' 'Item_9300613114431'
 'Item_9300613114448' 'Item_9300613114462' 'Item_9300613114479'
 'Item_9300613114547' 'Item_9300613114677' 'Item_9300613114714'
 'Item_9300682034081' 'Item_9300682017466' 'Item_9310449032885']",15,{'Item_9300682017428'},"{'Item_9300682017466', 'Item_9310449032885', 'Item_9300613107778'}",2019-11
Sugar,2019,12,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613113045'
 'Item_9300613113304' 'Item_9300613114431' 'Item_9300613114448'
 'Item_9300613114462' 'Item_9300613114479' 'Item_9300613114547'
 'Item_9300613114677' 'Item_9300613114714' 'Item_9300682022651'
 'Item_9300613107778' 'Item_9300682017428' 'Item_9300682034081']",15,"{'Item_9300682017466', 'Item_9310449032885'}","{'Item_9300682022651', 'Item_9300682017428'}",2019-12
Sugar,2020,01,"['Item_9300613105446' 'Item_9300613105460' 'Item_9300613113045'
 'Item_9300613114431' 'Item_9300613114448' 'Item_9300613114462'
 'Item_9300613114479' 'Item_9300613114547' 'Item_9300613114677'
 'Item_9300613114714' 'Item_9300682017428' 'Item_9300682022651'
 'Item_9300613107778' 'Item_9300682034081' 'Item_9300613114455'
 'Item_9300613115049' 'Item_9300613115148' 'Item_9310449032885']",18,{'Item_9300613113304'},"{'Item_9310449032885', 'Item_9300613114455', 'Item_9300613115049', 'Item_9300613115148'}",2020-01
