Segment,Retailer,Manufacturer,Brand,APN,Year,Month,Sales_max,Sales_min,Sales_mean,Sales_std,Sales_median,Unit_sales_max,Unit_sales_min,Unit_sales_mean,Unit_sales_std,Unit_sales_median
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2019,2,89514.524,65810.198,74849.73074999999,10629.75167138698,72037.1005,17995.0,13216.0,15042.5,2142.5966333711376,14479.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2019,3,138906.596,90845.823,109694.5696,21492.093216158206,99533.467,27912.0,18237.0,22033.6,4339.672487642357,19995.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2019,4,95938.589,62486.632,81802.75125,14357.826907851404,84392.89199999999,19280.0,12547.0,16433.0,2888.1693163663376,16952.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2019,5,77708.806,51729.052,67072.702,10963.27090107923,69426.475,15610.0,10402.0,13478.75,2197.861289981695,13951.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2019,6,114139.486,64682.55,89265.3774,20744.113334683138,96726.366,22963.0,12998.0,17936.8,4177.575217754912,19430.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2019,7,98314.854,86832.042,92180.42625,5022.911854109623,91787.4045,19752.0,17437.0,18518.5,1012.4394632108463,18442.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2019,8,91724.215,66365.794,79736.74225,12977.918519950454,80428.48000000001,18426.0,13341.0,16021.25,2606.230531502026,16159.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2019,9,109853.447,50666.88,76056.3364,21437.14425070487,71684.261,22115.0,10176.0,15290.8,4324.177748428018,14425.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2019,10,83604.939,67792.494,77775.027,7296.71929850481,79851.3375,16824.0,13625.0,15636.25,1469.6261145837966,16048.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2019,11,80977.479,69535.191,74770.971,5959.715333263497,74285.60699999999,16265.0,14007.0,15029.25,1183.0334948766247,14922.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2019,12,83581.08,44481.372,69803.30520000002,14968.171221654358,74011.157,16821.0,8951.0,14041.2,3010.4191070347665,14885.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2020,1,83267.624,67909.633,76118.43525,7098.345510991106,76648.242,16739.0,13680.0,15309.25,1416.6908331272093,15409.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2020,2,73314.769,61227.87,66943.04375,4985.223376784791,66614.76800000001,14741.0,12319.0,13460.5,1000.1724851244409,13391.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682047869,2020,3,95108.97,54370.998,79189.715,18778.473629470205,83639.446,19133.0,10954.0,15927.25,3765.81309281276,16811.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682049047,2017,4,4625.907,1941.742,3097.6814000000004,1204.9944704494708,2927.452,1837.0,772.0,1239.2,486.5431121699289,1171.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682049047,2017,5,1315.325,804.54,1088.06225,212.55929923259066,1116.192,545.0,321.0,451.25,94.31286585968357,469.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682049047,2017,6,988.251,354.761,659.85425,297.6392047444635,648.2025,399.0,146.0,281.0,134.85053454349622,289.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682049047,2017,7,405.46,151.382,253.66660000000002,100.08567195807798,218.911,171.0,59.0,106.2,42.69309077590893,100.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682049047,2017,8,262.658,53.372,148.16174999999998,86.22758920583365,138.30849999999998,123.0,21.0,63.0,42.91852746774987,54.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682049047,2017,9,48.334,12.716,32.33175,15.407654555988291,34.1385,19.0,5.0,12.5,5.972157622389639,13.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682049047,2017,10,23.232,15.257,19.8154,2.8725020974752993,20.284,11.0,6.0,8.2,1.7888543819998315,8.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682049047,2017,11,12.705,2.552,6.781499999999999,4.479134626241993,5.9345,5.0,1.0,2.75,1.707825127659933,2.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682049047,2017,12,12.705,2.981,7.843,6.8759063402579885,7.843,5.0,1.0,3.0,2.8284271247461903,3.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2018,7,597189.078,4.235,312458.31175,248224.02413814684,326319.967,200452.0,1.0,104943.0,83328.37069890021,109659.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2018,8,543577.513,129170.049,247069.0145,198501.63428581116,157764.24800000002,258360.0,37258.0,96672.25,107923.02693548151,45535.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2018,9,120397.815,36629.151,80862.3126,37734.56088113071,75164.02,39757.0,8697.0,24209.8,13440.682225988381,25195.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2018,10,126862.443,27275.358,63787.006,45773.614003363844,50505.1115,60263.0,6497.0,24410.75,25012.42371802461,15441.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2018,11,89396.551,22073.35,54758.41575,28023.646076809488,53781.881,42461.0,5261.0,20945.75,15660.169760148408,18030.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2018,12,53698.051,30277.249,38041.1524,9054.139825102427,34902.57,21016.0,10168.0,13382.8,4338.223046363569,11766.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2019,1,40102.701,15664.077,27479.736,12693.00678570963,27076.083,13486.0,3727.0,8403.75,5189.192575279254,8201.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2019,2,41031.947,16589.925,34707.19624999999,12082.5511928111,40603.4565,13749.0,3946.0,11220.0,4850.764269679573,13592.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2019,3,95031.107,19030.362,43663.518,30691.89970879746,39525.936,44827.0,4626.0,16103.2,16608.242823971475,11482.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2019,4,54224.151,20007.867,38222.923500000004,14645.359064453616,39329.838,25764.0,5121.0,14360.5,8641.900273280948,13278.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2019,5,61715.53,12438.58,29602.5335,22641.972704305976,22128.012,29468.0,3111.0,11656.75,12254.65199764291,7024.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2019,6,81564.101,15434.955,40210.6864,24604.848710901013,34982.836,38756.0,3891.0,15531.4,13420.154425341014,11840.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2019,7,50391.594,34781.175,41191.31225,7192.182223216648,39796.240000000005,16882.0,11642.0,13804.0,2405.3674701938303,13346.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2019,8,90742.993,15562.199,43178.25975,32783.72206027375,33203.923500000004,43555.0,4042.0,17367.75,17758.48731123609,10937.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2019,9,48884.737,13481.333,26905.5458,14470.09083028924,27056.507,23333.0,3276.0,9940.4,8219.800624102752,8440.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2019,10,45541.881,12789.301,26155.91475,13918.1046677648,23146.2385,21698.0,3489.0,10073.75,7993.172769099056,7554.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2019,11,24115.047,10127.128,13716.153,6933.600697883074,10311.218499999999,8148.0,2427.0,3877.75,2846.898941538553,2468.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2019,12,30177.851,11258.922,19056.451399999998,9002.744554985069,14865.525,10108.0,2662.0,5986.6,3552.905754449448,4983.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2020,1,28218.839,9728.928,14507.780750000002,9143.720784919611,10041.678,10304.0,2359.0,4504.75,3871.8804539913162,2678.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2020,2,23019.601,8804.015,14301.0945,6724.178225223485,12690.381000000001,7727.0,2245.0,4471.25,2612.8939734835526,3956.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050142,2020,3,63619.534,11585.09,28730.674499999997,23940.435574289793,19859.037,30216.0,2825.0,11362.5,12710.504854909055,6204.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2017,4,17655.384,6084.21,10473.3682,4594.032534018474,10258.589,5930.0,1439.0,3257.4,1829.4286813100969,3435.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2017,5,11105.588,4712.015,6646.117249999999,2997.5183097349463,5383.433,3724.0,1119.0,1848.0,1253.7546277747758,1274.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2017,6,23559.978,8688.185,13145.253499999999,7000.49406260351,10166.4255,11195.0,2501.0,5040.75,4130.433421567282,3233.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2017,7,11767.195,4676.518,7364.658600000001,3398.8446552739506,5046.217,3941.0,1110.0,2176.6,1399.395691003799,1193.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2017,8,24638.869,4278.186,12357.018,8670.180083265668,10255.5085,11687.0,1011.0,4922.5,4660.1965981419,3496.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2017,9,9358.195,5685.372,7075.585,1747.0630715359612,6629.3865000000005,3511.0,1717.0,2615.0,763.6910370038397,2616.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2017,10,8325.56,1356.223,3201.1674,2931.696223472394,1885.829,4031.0,662.0,1552.2,1417.4923985686837,926.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2017,11,574.057,340.373,448.99800000000005,103.25116898773271,440.781,250.0,136.0,192.25,46.59309677051598,191.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2017,12,371.261,138.237,227.07740000000004,88.5969505840918,200.145,155.0,56.0,93.2,37.69217425408091,82.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2018,1,139.238,97.372,113.17625,19.455168951121106,108.0475,57.0,38.0,45.75,8.180260794538686,44.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2018,2,113.894,12.705,60.071000000000005,49.15307217933247,56.8425,65.0,6.0,30.0,27.94041278626117,24.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2018,3,14.674,5.324,9.14375,4.361065341939589,8.288499999999999,5.0,2.0,3.25,1.5,3.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2018,4,2.585,2.585,2.585,,2.585,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2018,5,3.003,3.003,3.003,,3.003,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682050395,2018,7,2.541,2.541,2.541,,2.541,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2017,8,541.97,541.97,541.97,,541.97,181.0,181.0,181.0,,181.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2017,9,110052.492,8676.701,61761.09675,41508.21445187437,64157.596999999994,36958.0,2058.0,18984.5,14579.538184272733,18461.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2017,10,67192.536,7665.955,25840.0418,24291.873636933782,22639.332,31872.0,1822.0,9794.2,12588.18907547865,5511.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2017,11,30368.898,6166.391,15877.1415,10362.789849507597,13486.638500000001,14403.0,1467.0,6238.5,5651.978385191035,4542.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2017,12,13809.533,6317.619,10124.7104,3420.3522537965728,10444.158,4634.0,1503.0,3135.2,1484.8800288238779,3498.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2018,1,11148.962,4223.824,8164.131249999999,3453.1046123044475,8641.8695,4338.0,997.0,2710.25,1561.0700123099327,2753.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2018,2,29324.409,6984.043,16956.226,9864.281068663478,15758.226,13987.0,1904.0,7350.5,5518.02878450871,6755.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2018,3,9790.164,6204.242,8766.56525,1714.2341026657502,9535.9275,3785.0,2437.0,3413.25,651.6943941245262,3715.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2018,4,4321.911,1647.096,3020.0984,1082.292159962272,3459.357,1692.0,716.0,1284.0,442.2414498890849,1410.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2018,5,1170.499,674.289,918.027,234.71820981338445,913.6600000000001,522.0,310.0,423.75,107.10858975824489,431.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2018,6,608.685,327.184,479.336,120.63056769879405,490.7375,322.0,161.0,244.0,70.06187741323143,246.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2018,7,363.528,113.179,235.34720000000002,120.44629118490947,194.711,179.0,48.0,104.8,60.48718872620879,79.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2018,8,150.557,13.288,54.13925,64.69438281837148,26.356,72.0,5.0,24.75,31.66885957319377,11.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2018,9,25.366,10.263,16.83275,6.269642168151758,15.850999999999999,15.0,4.0,8.25,4.7871355387816905,7.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2018,10,15.763,10.582,13.2605,2.711159714955945,13.348500000000001,6.0,5.0,5.5,0.5773502691896257,5.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2018,11,2.585,2.585,2.585,,2.585,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682051248,2018,12,2.981,2.585,2.783,0.28001428534987277,2.783,1.0,1.0,1.0,0.0,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2018,1,73650.27,8682.719,41166.4945,45938.99586918287,41166.4945,24690.0,3494.0,14092.0,14987.835334030062,14092.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2018,2,96891.304,10548.273,37082.92,40853.79544419247,20446.0515,46165.0,2615.0,15356.5,20828.386375329224,6323.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2018,3,42676.383,13469.819,26179.998000000003,13136.734022367511,24286.895,14464.0,3208.0,8489.75,4913.770607520596,8143.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2018,4,47715.623,6053.113,18075.374,17011.917769458578,14129.094,22632.0,1442.0,7138.2,8812.609386555154,4748.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2018,5,24125.879,3663.407,10447.79925,9435.980893582479,7000.9555,11426.0,871.0,4143.25,4960.519151258263,2138.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2018,6,20869.903,6271.32,10011.679999999998,7239.3773435824805,6452.7485,9915.0,1848.0,4023.0,3930.843760144464,2164.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2018,7,17358.804,3225.343,10721.8608,6195.528545874976,12875.808,7614.0,765.0,3914.6,2810.9637671090677,4412.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2018,8,33061.86,16184.708,21966.6915,7601.742999969789,19310.099000000002,16982.0,9274.0,11956.25,3565.073386341437,10784.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2018,9,12977.029,5943.497,8952.222000000002,3007.3439515026375,9233.312,7244.0,3177.0,4916.0,1751.7515520187217,5152.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2018,10,5915.393,3643.783,4728.2235,930.5700010905505,4676.859,3208.0,1839.0,2420.25,576.7069590933221,2317.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2018,11,5648.06,4369.739,4892.58275,580.5617050996824,4776.266,3059.0,2429.0,2663.0,280.2653504567888,2582.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2018,12,3522.288,1201.904,2176.8164,879.6993341945304,1920.853,1941.0,654.0,1173.4,524.4104308649858,966.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2019,1,1974.994,758.659,1230.644,520.9407085104152,1094.4615,1924.0,589.0,952.5,648.9214128074369,648.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2019,2,74.085,2.992,28.36625,31.321446660661554,18.194,32.0,1.0,11.5,13.96424004376894,6.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2019,3,16.214,1.694,6.17375,6.750603448334575,3.3935,5.0,1.0,2.25,1.8929694486000912,1.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2019,4,4.807,2.981,4.007666666666666,0.9339857243734155,4.235,2.0,1.0,1.3333333333333333,0.5773502691896257,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2019,5,2.981,2.981,2.981,,2.981,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2019,6,3.003,3.003,3.003,0.0,3.003,1.0,1.0,1.0,0.0,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2019,7,2.981,2.981,2.981,,2.981,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2019,10,1.705,1.705,1.705,,1.705,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2019,11,3.003,3.003,3.003,,3.003,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052115,2019,12,2.992,2.992,2.992,,2.992,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2018,3,20044.606,11.968,9488.75,10059.818429418496,8409.676,6724.0,4.0,2906.0,3452.3748348057456,1990.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2018,4,129319.08,8459.264,65358.893200000006,59513.68776996754,41983.975,61164.0,2003.0,24994.8,26069.154430092283,14134.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2018,5,61411.338,7108.211,24600.831749999998,24928.416582449132,14941.889,29106.0,1692.0,9939.75,12908.543072322298,4480.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2018,6,69196.642,10724.384,26508.28625,28495.00496155943,13056.0595,32845.0,3087.0,11183.25,14458.189106869506,4400.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2018,7,17407.732,5398.195,11950.033,5794.615661352572,14603.018,5831.0,1277.0,3779.4,2243.5695442753718,4898.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2018,8,46039.442,10850.356,21331.16375,16600.689928976655,14217.4285,21856.0,3117.0,8312.25,9051.494181441352,4138.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2018,9,11123.739,4779.896,7976.7267999999995,2839.072401825409,9133.63,3727.0,1131.0,2387.0,1154.1297587359925,2781.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2018,10,17616.368,4248.673,8967.659249999999,6127.724362532602,7002.798,8402.0,1073.0,3496.25,3374.8607255213756,2255.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2018,11,14814.699,4611.948,8815.295,4352.560240590588,7917.2665,7108.0,1677.0,3623.25,2401.7927158687116,2854.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2018,12,7385.279,5616.633,6291.1332,668.894998669971,6194.738,2611.0,1970.0,2238.2,274.41884046107333,2143.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2019,1,17005.382,3696.924,10443.6745,6010.428239528057,10536.196,10042.0,2792.0,6518.5,3127.477204819672,6620.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2019,2,1340.24,398.255,793.2622500000001,467.67234050944626,717.277,1014.0,284.0,601.25,371.6785125167537,553.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2019,3,560.483,64.075,199.7954,206.77916992482582,120.285,532.0,40.0,164.6,208.06921925167114,78.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2019,4,51.568,6.402,24.7775,21.613643384060296,20.57,29.0,5.0,14.75,11.84271928232701,12.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2019,5,17.237,1.298,6.718249999999999,7.516777783731537,4.1690000000000005,12.0,1.0,6.25,6.075908711186061,6.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2019,6,11.968,1.298,5.574800000000001,4.4897413288518075,6.006,5.0,1.0,2.8,1.7888543819998317,3.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2019,7,7.26,4.301,5.7805,2.092328965530994,5.7805,3.0,2.0,2.5,0.7071067811865476,2.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2019,8,1.287,1.287,1.287,,1.287,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2019,9,3.3,3.3,3.3,,3.3,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682052535,2019,10,2.112,2.112,2.112,,2.112,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2019,1,18465.569,32.472,9613.753,7829.270654852298,9978.485499999999,6183.0,11.0,2730.75,2604.2248206840104,2364.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2019,2,51691.637,9005.734,32834.82625,21919.494030012378,35320.967,17331.0,2135.0,10786.0,7675.362445296422,11839.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2019,3,78918.537,6779.498,26709.1892,29704.160783568488,16234.185,37141.0,1634.0,10584.0,14970.201384750975,5414.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2019,4,13647.502,4135.142,8603.328249999999,4274.3156705807605,8315.3345,4569.0,983.0,2646.25,1676.0718709729206,2516.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2019,5,19984.799,3652.792,9141.591,7630.100831277176,6464.3865000000005,9499.0,984.0,3629.25,4026.662006757789,2017.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2019,6,17976.617,3679.842,8746.9604,5399.9626447656365,7351.597,8523.0,953.0,3379.8,2949.652301543353,2479.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2019,7,9594.781,7617.17,8224.69125,920.0127035435892,7843.406999999999,3211.0,2547.0,2750.75,308.9879986881907,2622.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2019,8,19358.9,7305.8,13132.948250000001,6418.124263039079,12933.5465,9190.0,2342.0,5653.5,3704.220340818474,5541.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2019,9,20142.309,12109.977,14927.3982,3047.001365660213,14109.865,9751.0,6550.0,7596.4,1280.6390201770364,7076.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2019,10,8633.661,4274.305,7306.924500000001,2066.644410870353,8159.866,5090.0,2578.0,4324.5,1179.436447348196,4815.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2019,11,3848.519,2177.142,3009.97975,682.669813298921,3007.129,2358.0,1900.0,2194.0,209.88091861815354,2259.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2019,12,464.299,134.651,301.02660000000003,141.79126662210194,258.643,274.0,75.0,175.4,86.22818564715368,149.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2020,1,124.41,92.081,107.87975,13.225039064214517,107.51400000000001,72.0,55.0,62.25,7.274384280931732,61.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2020,2,89.738,8.503,38.766749999999995,35.287816409019506,28.413,52.0,5.0,23.0,20.31419864692345,17.5
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682054263,2020,3,25.41,6.391,12.44375,8.927999976665173,8.987,15.0,3.0,7.0,5.477225575051661,5.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682055147,2019,12,4.246,4.246,4.246,,4.246,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682056540,2020,1,22733.216,5886.309,13713.296666666667,8486.570764311362,12520.365,7627.0,1394.0,3999.3333333333335,3239.8219601288793,2977.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682056540,2020,2,50560.873,11142.406,23362.770750000003,18622.29291718762,15873.902000000002,16984.0,2630.0,7283.0,6754.17979229652,4759.0
Bitesize,Woolworths,Mars Wrigley,M&M's,9300682056540,2020,3,89370.941,15438.005,38845.928,34190.0925080495,25287.383,42467.0,3802.0,15503.75,18091.828291155834,7873.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2017,4,197943.4,27844.708,103288.4478,71594.81033013333,122497.566,66613.0,6572.0,33414.4,25638.285986001483,41036.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2017,5,148599.594,27157.624,59733.46950000001,59310.13784063855,31588.33,49794.0,6494.0,17816.5,21328.55321706874,7489.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2017,6,374456.244,88303.726,184264.74300000002,131158.49631324926,137149.501,177855.0,25378.0,72639.25,71384.75634837362,43662.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2017,7,217680.372,32993.775,98404.2604,81233.90444270539,49674.798,72950.0,7842.0,30491.4,29342.94321127313,11763.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2017,8,537746.232,38786.177,232597.65,213616.31251348217,176929.0955,254922.0,9171.0,95738.25,108737.01159640477,59430.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2017,9,205365.246,43786.796,122622.44725000001,90843.3590333816,120668.8735,68812.0,10407.0,38955.5,32916.93080569127,38301.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2017,10,444557.122,30497.348,143217.6186,178140.17943089406,39076.037,210743.0,7401.0,58481.2,87698.45560897865,9270.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2017,11,335402.02,30238.628,157838.11625,130037.97196652221,132855.9085,159055.0,7169.0,63929.75,66290.30738287965,44747.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2017,12,156984.029,37836.82,106910.6152,60711.547381045966,143671.569,52590.0,9029.0,34255.8,22523.71232057451,48206.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2018,1,157283.393,32943.118,93401.15475,69421.23845920157,91689.054,57902.0,7889.0,31667.75,27394.877700949863,30440.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2018,2,356814.218,26692.832,133021.15025,155016.8143092044,74288.7755,169829.0,6346.0,55733.0,77609.07042779644,23378.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2018,3,160864.543,54904.495,125045.7605,47588.79112885598,142207.002,54434.0,13004.0,40677.0,18727.099828857645,47635.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2018,4,422356.671,23994.61,135418.70119999998,168248.70250105846,42784.489,200177.0,5697.0,55147.6,83170.84618903429,10097.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2018,5,128815.013,30541.259,58231.780000000006,47153.50510960136,36785.424,43153.0,7359.0,17014.5,17438.996119807663,8773.0
